title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
Data Scientist/Analyst,IQ Hunt Ltd.,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-19,https://ca.linkedin.com/jobs/view/data-scientist-analyst-at-iq-hunt-ltd-3569910507?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=vxb5VeTh0YdIK8A1z9KAnw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist - Marketing Measurement & Optimization,ShyftLabs,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-02-03,https://ca.linkedin.com/jobs/view/data-scientist-marketing-measurement-optimization-at-shyftlabs-3497538680?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=agM7Bi7i1RDvbHTpRxCkTg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist - Hybrid,Environics Analytics,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-21,https://ca.linkedin.com/jobs/view/data-scientist-hybrid-at-environics-analytics-3573088701?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=qU18PJIg%2BydfcSZ0gUW0Ow%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Python Developer,Epsilon Solutions Ltd.,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-19,https://ca.linkedin.com/jobs/view/python-developer-at-epsilon-solutions-ltd-3569786449?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=wuqtzbbIUi16yQ6uHKTpJA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Python Machine Learning Developer,Accolite Digital,Nan,hybrid,NaN,"Montreal, Quebec, Canada",[],2023-03-29,https://ca.linkedin.com/jobs/view/python-machine-learning-developer-at-accolite-digital-3540972249?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=%2Bg8DB0jvZ8SmlPV%2BU993Bg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist I,IGT,Nan,hybrid,NaN,"Moncton, New Brunswick, Canada",[],2023-04-04,https://ca.linkedin.com/jobs/view/data-scientist-i-at-igt-3554088963?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=hmUO06fsdSTTvnyHx0vtig%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
MLOps Software Engineer,Haven Studios Inc,Nan,hybrid,NaN,"Montreal, Quebec, Canada",[],2023-03-27,https://ca.linkedin.com/jobs/view/mlops-software-engineer-at-haven-studios-inc-3538978833?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=QQVc%2BPZhnLijRalp%2BK6X3w%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,Moneris,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-03-24,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-moneris-3575228123?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=gxicJ6v0hAuoWjSAsLmJDA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Data scientist for digital pricing,HP,Nan,hybrid,NaN,"Plummer Additional, Ontario, Canada",[],2023-03-26,https://ca.linkedin.com/jobs/view/data-scientist-for-digital-pricing-at-hp-3573895311?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=Jct6%2BMZhiIthI5v3vTPk4w%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist - EN,Sobeys,Nan,hybrid,NaN,"Stellarton, Nova Scotia, Canada",[],2023-04-13,https://ca.linkedin.com/jobs/view/data-scientist-en-at-sobeys-3563480563?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=mjaInj80DPbjz5M13FYlRw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
Application Engineering,Lakeside Process Controls,Nan,hybrid,NaN,"Winnipeg, Manitoba, Canada",[],2023-04-12,https://ca.linkedin.com/jobs/view/application-engineering-at-lakeside-process-controls-3560257668?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=UUy8G3tHfBY1LKVoAR8d4A%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,Diverse Lynx,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-19,https://ca.linkedin.com/jobs/view/data-scientist-at-diverse-lynx-3569912925?refId=N0VWNDlnss8AXKncSskUkw%3D%3D&trackingId=TZNC%2B2ncXn%2FKBf2wP%2FDVJg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,Government of Nova Scotia,Nan,hybrid,NaN,"Halifax, Nova Scotia, Canada",[],2023-04-21,https://ca.linkedin.com/jobs/view/data-scientist-at-government-of-nova-scotia-3579897499?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=OTOTuuHQv5TJbDIU%2Fuyg9g%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,ShyftLabs,"Position Overview:Here at ShyftLabs, we are searching for an experienced Data Scientist who can derive performance improvement and cost efficiency in our product through a deep understanding of the ML and infra system, and provide a data driven insight and scientific solution.ShyftLabs is a growing data product company that was founded in early 2020, and works primarily with Fortune 500 companies. We deliver digital solutions built to help accelerate the growth of businesses in various industries, by focusing on creating value through innovation.Job Responsibilities:Data Analysis and research: analyzing a large dataset with queries and scripts, extracting valuable signals out of noise, and producing actionable insights into how we could complete and improve a complex ML and bidding system.Simulation and Modelling: validating and quantifying the efficiency and performance gain from hypotheses through rigorous simulation and modelling.Experimentation and Causal Inference: developing a robust experiment design and metric framework, and providing reliable and unbiased insights for product and business decision making.Qualifications:Master's degree in a quantitative discipline or equivalent.3+ years minimum professional experience.Distinctive problem-solving skills, good at articulating product questions, pulling data from large datasets and using statistics to arrive at a recommendation.Excellent verbal and written communication skills, with ability to present information and analysis results effectively.Ability to build positive relationships within ShyftLabs and with our stakeholders, and work effectively with cross-functional partners in a global company.Statistics: must have strong knowledge and experience in experimental design, hypothesis testing, and various statistical analysis techniques such as regression or linear models.Machine Learning: must have deep understanding of ML algorithms (i.e. deep learning, random forest, gradient boosted trees, k-means clustering, etc.) and its development, validation, and evaluation.Programming: experience with Python, R or other scripting language, and database language (e.g. SQL) or data manipulation (e.g. Pandas).We are proud to offer a competitive salary alongside a strong healthcare insurance and benefits package. The role is preferably hybrid, with 2 days per week spent in office. We pride ourselves on the growth of our employees, offering extensive learning and development resources.",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage and Internet Publishing'}]",2023-04-19,https://ca.linkedin.com/jobs/view/data-scientist-at-shyftlabs-3570865011?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=dWibJsw72pcdsXIoU32BCQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Python/Data Scientist-Canada,Zortech Solutions,"Role: Python/Data ScientistLocation: Mississauga, ON, Canada(from day 1 should be able to work at client site)Duration: 6+ MonthsJob DescriptionRoles and Responsibilities:8-10+ years total work experience5+ years of experience in developing scalable distributed machine learning systemsShould be able to work with a distributed multi-vendor team in a multi-cultural environment across multiple geographies taking care of a complex web applicationShould be extremely good at communication and be able to manage conflicts constructively and proactivelyShould be self driven and be able to take ownership of tasks end to endShould have a researcher attitude5+ years of experience in developing and deploying machine learning models and algorithms for time series data analysis, e.g., anomaly detection and forecasting.Expertise in Python programming and machine learning libraries such as PyTorch, Scikit-learn, and Pandas.Strong understanding of time series models such as ARIMA, SARIMA, Prophet, and LSTM, and experience in building custom models.Experience with anomaly detection techniquesSkillsPython , machine learning libraries such as PyTorch, Scikit-learn, and PandasModels: ARIMA, SARIMA, Prophet, and LSTMNoteA master's degree in business or a technical discipline (Computer Science, Information Systems, Engineering) required.This is an independent contributor role from day 1 and should be able to work at client site from day 1Travel option is not provided",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-04-12,https://ca.linkedin.com/jobs/view/python-data-scientist-canada-at-zortech-solutions-3562676032?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=Mj%2FCAx%2FZsDUnrVLwu655nA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Software Developer,Primate Labs Inc.,"Primate Labs, a small (but mighty!) software company located in Toronto, is looking for enthusiastic developers to join our team and help us build Geekbench ML, a machine learning benchmark that measures the performance of popular neural network accelerators.Our diverse customers, from individual consumers to Fortune 500 hardware companies, rely on us to provide applications that produce accurate and unbiased cross-platform performance assessments.The ideal candidate will thrive in an entrepreneurial environment and enjoy working within a small, tight-knit team.ResponsibilitiesAs a Machine Learning Developer, you will be responsible for researching, designing, and developing machine learning benchmark tests to measure the inference performance of neural network accelerators. The benchmark tests use different machine learning frameworks, including TensorFlow Lite and Core ML. The benchmark tests draw from machine learning applications, including object classification, image segmentation, pose estimation, machine translation, and sentiment analysis. In addition to developing the benchmark tests, you will communicate experimental results from the benchmark tests both internally to project stakeholders and externally to representatives from hardware and platform vendors.QualificationsWe're looking for candidates with the following background and skills:An understanding of neural networks and how they work.Experience with at least one machine learning framework (e.g., TensorFlow, Core ML, ONNX).Experience with C++ and Python.Strong verbal and written communication skills.Self-motivated and able to work independently with minimal supervision.An undergraduate degree in a technical field.The following skills are nice to have but by no means necessary:Experience with Java, Objective-C, or Swift.Experience developing for Android or iOS.Compensation and BenefitsPrimate Labs offers a fun and exciting working environment with minimal bureaucracy. Compensation includes a competitive salary, generous vacation time, and medical and dental benefits.This role is a full-time hybrid role in our Toronto office.",hybrid,"CA$80,000.00
            -
            CA$140,000.00","Toronto, Ontario, Canada",[{'Employment type': 'Full-time'}],2023-04-17,https://ca.linkedin.com/jobs/view/machine-learning-software-developer-at-primate-labs-inc-3566977096?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=WyEeakF8khUCI7Yo%2BSWxSg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Python Programmer-Canada,Zortech Solutions,"Role: Python ProgrammerLocation: Mississauga, ON, Canada(from day 1 should be able to work at client site)Duration: 6+ MonthsJob DescriptionRoles and Responsibilities:5+ years of experience in developing scalable distributed machine learning systemsShould be able to work with a distributed multi-vendor team in a multi-cultural environment across multiple geographies taking care of a complex web applicationShould be extremely good at communication and be able to manage conflicts constructively and proactivelyShould be self driven and be able to take ownership of tasks end to endShould have a researcher attitude5+ years of experience in developing and deploying machine learning models and algorithms for time series data analysis, e.g., anomaly detection and forecasting.Expertise in Python programming and machine learning libraries such as PyTorch, Scikit-learn, and Pandas.Strong understanding of time series models such as ARIMA, SARIMA, Prophet, and LSTM, and experience in building custom models.Experience with anomaly detection techniquesSkillsPython , machine learning libraries such as PyTorch, Scikit-learn, and PandasModels: ARIMA, SARIMA, Prophet, and LSTMNoteA master's degree in business or a technical discipline (Computer Science, Information Systems, Engineering) required.This is an independent contributor role from day 1 and should be able to work at client site from day 1Travel option is not provided",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-04-03,https://ca.linkedin.com/jobs/view/python-programmer-canada-at-zortech-solutions-3552426786?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=YxXnz%2FmHn6yEJZS%2B4lyUhw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Developer,Osedea,"Who we areWe’re a thriving and agile tech development firm. People are at the center of everything we do. Simply put, we care. Our team personally cares about our clients and the world around them, and we care about our team’s life-long dreams, aspirations, and career development.We strongly believe in the power of community. This is why we seek opportunities to build meaningful relationships with everyone around us. We’re like a family, but with people from all over the world.We celebrate diversity in all its forms. Backgrounds, personalities, career paths, languages... you name it. We actively innovate, learn, and share stories around the topic. We want everyone to feel welcomed and included in all we do.We like having fun and enjoying ourselves. We wake up every day inspired to build a more efficient and enjoyable world.Role overviewAs our new AI Developer, we’ll expect you to be creative when it comes to coding, problem-solving, and modern design. You’ll be ready and eager to collaborate with technical and non-technical teammates to plan, develop, and deliver end-to-end machine learning systems. We expect you to take ownership of your tasks, excel at time management, and be a fast learner, while also focusing on ongoing personal improvement.Your key responsibilitiesUnderstand different business requirementsDevelop comprehensive documentationDevelop AI-enabled software solutionsParticipate in architectural discussionsInvolve in data cleaning, data analysis, data visualization, pattern recognition processThe ideal candidate has1-2 years experience in designing AI applications using Python, with a strong grasp of machine learning algorithms, statistical models, software engineering standard methodologies such as code reusabilityA Bachelor’s degree in Computer Science or Statistics (a Master’s degree in AI would be considered an asset)Experience implementing machine learning models in real-time environments with high availability requirementsExperience with a broad spectrum of machine learning algorithms, including data classification, regression, time series forecasting and a variety of neural network modelsEnglish or French at working-level proficiency (full bilingualism is preferred)Fresh graduates with AI related internships are welcome to applyYou should be comfortable withPython as a programming languageDeep learning frameworks (such as TensorFlow, Keras, and Pytorch)Data processing frameworks like Pandas, Dask etcPython libraries (such as Numpy, Scikit Learn, and OpenCV)Azure machine learning platformCloud computing platforms (such as AWS, Azure)Agile development methodologiesIt’s a plus if you have experience withBuilding enterprise data processing and machine learning systemsDevelop machine learning training pipeline and deployment process in productionExperience working in cross-functional teams to deliver AI/data science end-to-end software solutionsIndustry experience with Object-Oriented Programming and deployment of ML modelsWhat we offer : Non-hierarchical structure Flexible hours of work Work from anywhere up to 8 weeks Opportunity to work from our international offices Competitive SalaryCheck out our careers page to learn more...",hybrid,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage and Internet Publishing'}]",2023-01-22,https://ca.linkedin.com/jobs/view/machine-learning-developer-at-osedea-3480251614?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=9tucOmBqUXvAAv%2BUZ0OjPQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist 4,HP,Nan,hybrid,NaN,"Plummer Additional, Ontario, Canada",[],2023-04-20,https://ca.linkedin.com/jobs/view/data-scientist-4-at-hp-3573893470?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=4f0eR%2Fqqla0413v2jumLog%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,HP,Nan,hybrid,NaN,"Plummer Additional, Ontario, Canada",[],2023-04-01,https://ca.linkedin.com/jobs/view/data-scientist-at-hp-3573889675?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=sS60mglf%2BuNOVxMdIlAXzg%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior AI/ML Engineer,TTT Studios,Nan,hybrid,NaN,"Vancouver, British Columbia, Canada",[],2023-04-20,https://ca.linkedin.com/jobs/view/senior-ai-ml-engineer-at-ttt-studios-3574994920?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=JxFqoGN9YQxeqReJvBrUFg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
ML-Ops Engineer,ShyftLabs,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-01-18,https://ca.linkedin.com/jobs/view/ml-ops-engineer-at-shyftlabs-3474106700?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=Mgl7Y7M2ipfSBtE1Cy02og%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
CRM Data Scientist,Browns Shoes Inc.,Nan,hybrid,NaN,Greater Montreal Metropolitan Area,[],2023-04-14,https://ca.linkedin.com/jobs/view/crm-data-scientist-at-browns-shoes-inc-3570212726?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=7ZND8yKNFzCP6n7obT8PNw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist,HP,Nan,hybrid,NaN,"Plummer Additional, Ontario, Canada",[],2023-04-20,https://ca.linkedin.com/jobs/view/data-scientist-at-hp-3573894564?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=8mJHxx9snOtrB%2Bex4jfhOA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Software Engineer (ML/NLP) (Toronto),Cresta,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-03-23,https://ca.linkedin.com/jobs/view/software-engineer-ml-nlp-toronto-at-cresta-3534428551?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=bTSwUxg1m1ppAFS7ZFnVdg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist/Analyst,IQ Hunt Ltd.,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-19,https://ca.linkedin.com/jobs/view/data-scientist-analyst-at-iq-hunt-ltd-3569910507?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=8v0tcC%2FylPfvRX%2F74FevzQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist - Marketing Measurement & Optimization,ShyftLabs,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-02-03,https://ca.linkedin.com/jobs/view/data-scientist-marketing-measurement-optimization-at-shyftlabs-3497538680?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=i5ar21O%2FFGXSzqBqJjHy0Q%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist - Hybrid,Environics Analytics,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-21,https://ca.linkedin.com/jobs/view/data-scientist-hybrid-at-environics-analytics-3573088701?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=ORiWzVb%2FzMdmGSeIdfK1Mg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Python Developer,Epsilon Solutions Ltd.,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-04-19,https://ca.linkedin.com/jobs/view/python-developer-at-epsilon-solutions-ltd-3569786449?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=zC2ch3Phza2ZeayEDAF3PQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Python Machine Learning Developer,Accolite Digital,"Join a team of the top 1%.We believe in attracting and retaining the brightest technical minds from diverse backgrounds and nationalities to come together and create an enriched pool of global talent. Recognized as one of North America's fastest-growing companies, we aim to attract people who are passionate about technology and creating a real impact while working in collaborative environment with the latest technologies.Our mission is to solve our client's most complex digital challenges by engaging the brightest of technical minds. We are looking for candidates who thrive in an innovative and collaborative environment who love solving problems and having fun while doing it.We are seeking a strong Python Developer with experience in Machine learning.Requirements:Bachelor's degree in a related fieldMinimum of 5 years of hands-on professional experience using Python programming language as a Python DeveloperImplementation of Machine learning modelsAPI DevelopmentMemory Management in PythonComputation on large data setsStrong basic fundamental skills such as computer architecture, algorithms, data structures, complexity, etcStrong skills in various Application User Interface (APIs) (web APIs, dynamic and static libraries, etc.)Great teams do amazing things, but truly diverse teams are the ones who can achieve extraordinary results, together. You can build your dream career at Accolite/Xerris in a culture of learning, inclusion, and openness. We encourage applications from everyone regardless of race, religion, colour, national origin, gender, sexual orientation, age, marital status, or disability status.Is this you? If so, come join us to transform the future with the top tech talent to solve real-world business problems.",hybrid,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Software Development'}]",2023-03-29,https://ca.linkedin.com/jobs/view/python-machine-learning-developer-at-accolite-digital-3540972249?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=ZR7FedZiF7HTA28ZhBDgDA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Scientist I,IGT,"IGT (NYSE:IGT) is a global leader in gaming. We deliver entertaining and responsible gaming experiences for players across all channels and regulated segments, from Lotteries and Gaming Machines to Sports Betting and Digital. Leveraging a wealth of compelling content, substantial investment in innovation, player insights, operational expertise, and leading-edge technology, our solutions deliver unrivaled gaming experiences that engage players and drive growth. We have a well-established local presence and relationships with governments and regulators in more than 100 countries around the world, and create value by adhering to the highest standards of service, integrity, and responsibility. IGT has approximately 10,500 employees. For more information, please visit www.igt.com .Over viewIGT’s Center of Data Excellence is seeking a Data Scientist to research, design, and build innovative Analytics and Machine Learning (ML) solutions for the gaming industry. Working in close collaboration with our team of Data Engineers and Scientists, this role will also work in close collaboration with various business units to support data needs and data governance across many areas of IGT. It will have a large impact by performing innovative research studies and taking a hands-on, collaborative approach to implement the resulting outcomes.Responsibilities Work closely with other Data Scientists, Data Engineers, and Data Owners to gain a high understanding of our gaming related data and business objectives  Manipulate and optimize large volumes of data from a variety of sources.  Work within a cloud-based infrastructure (AWS or Azure or Google Cloud and Snowflake)  Turn data into valuable and actionable insights.  Work collaboratively to identify highest value target areas to apply advanced analytics, statistical modeling, data mining and to help research new predictive models, scoring algorithms, and other analytical methods  Design, implement, and test statistical algorithms into production warehouses and reports  Responsibilities include working with various business units and cloud accounts, managing, and optimizing data retrieval, administration and automation  Partner with software developers to design, implement, and test analytically-sound software and user interfaces Qualifications Bachelor’s degree in computer science, applied math, computer engineering, or related field with Specific courses in data engineering, data science, and/or data analysis.  Drive and enthusiasm for data science, cloud technologies, AI analysis & modeling tools, and/or machine learning. Willing to try new things and help build a data management framework.  Strong math skills, analytics, statistics, and ability to deal with anomalies are essential  An understanding of business - specifically knowledge of gaming industry is considered an asset  Experience with Python, SQL, snowflake, AWS Sagemaker, Jupyter notebooks, data ingestion, data management, data modeling, documentation, data governance and/or data analytics  Experience with MS products preferred.  Experience with data manipulation and SQL and tools such as Hadoop, Kafka, and Spark……  Working knowledge of expert data mining, machine learning and predictive modeling skills such as decision trees, Markov chains, regressions, time series analysis, CNN  Exposure to or experience working with big data warehouses that can run Extract, Transform, and Load (ETL) processes on top of big data sets using cloud-based infrastructure such as AWS or Azure or Google Cloud or Snowflake.  Experience working with software development teams is a plus Keys to Success Building collaborative relationships Decision making Drive results Foster innovation Personal energy Self-leadershipIGT is committed to sustaining a workforce that reflects the diversity of the global customers and communities we serve, creating a fair and inclusive culture that enables all our employees to feel valued, respected and engaged. IGT is an equal opportunity employer. We provide equal opportunities without regard to sex, race, color, religion, age, national origin or ancestry, disability, veteran status, sexual orientation, genetic information, gender identity or expression, marital or family status, and any other personal attributes protected by federal, provincial or other laws. We thank all applicants for applying; however, only those selected to interview will be contacted.IGT (NYSE: IGT) is the global leader in gaming. For more information, please visit www.igt.com .",hybrid,NaN,"Moncton, New Brunswick, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'IT Services and IT Consulting, Software Development, and Gambling Facilities and Casinos'}]",2023-04-04,https://ca.linkedin.com/jobs/view/data-scientist-i-at-igt-3554088963?refId=U6i7squl%2F4JqP0xijO5hxg%3D%3D&trackingId=Wo6xJJNt4IgPNaMJOu%2FZjQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
