title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
Business Intelligence Analyst,REPS & Co.,Nan,remote,NaN,"Cape Town, Western Cape, South Africa",[],2023-02-16,https://za.linkedin.com/jobs/view/business-intelligence-analyst-at-reps-co-3525830744?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=279%2Bg1WUgWp2OuvOaZO9pQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer (Remote),dLocal,"Why you should join dLocal?dLocal enables the biggest companies in the world to collect payments in 37 countries in emerging markets. Global brands rely on us to increase conversion rates and simplify payment expansion effortlessly. As both a payments processor and a merchant of record where we operate, we make it possible for our merchants to make inroads into the world’s fastest-growing, emerging markets.By joining us you will be a part of an amazing global team who makes it all happen, in a flexible, dynamic culture with travel, health, and learning benefits, among others. Being a part of dLocal means working with 600+ teammates from 25+ different nationalities and developing an international career that impacts millions of people’s daily lives. We are builders, we never run from a challenge, we are customer-centric, and if this sounds like you, we know you will thrive in our team.What’s the opportunity?We are searching for an accountable, multitalented Data Engineer to facilitate the operations of our Data Scientists. The Data Engineer will be responsible for employing machine learning techniques to create and sustain structures that allow for the analysis of data while remaining familiar with dominant programming and deployment strategies in the field. During various aspects of this process, you should collaborate with coworkers to ensure that your approach meets the needs of each project.What will I be doing?Liaising with coworkers and clients to elucidate the requirements for each taskConceptualizing and generating infrastructure that allows big data to be accessed and analyzedReformulating existing frameworks to optimize their functioningTesting such structures to ensure that they are fit for usePreparing raw data for manipulation by Data ScientistsDetecting and correcting errors in your workEnsuring that your work remains backed up and readily accessible to relevant coworkersRemaining up-to-date with industry standards and technological advancements that will improve the quality of your outputsWhat skills do I need?Bachelor's degree in Data Engineering, Big Data Analytics, Computer Engineering, or related fieldMaster's degree in a relevant field is advantageousProven experience as a Data Engineer, Software Developer, or similarExpert proficiency in Python, C++, Java, R, and SQLFamiliarity with Hadoop or suitable equivalentAWS experience is a MUSTExcellent analytical and problem-solving skillsA knack for independent and group workScrupulous approach to dutiesCapacity to successfully manage a pipeline of duties with minimal supervisionWhat happens after you apply?Our Talent Acquisition team is invested in creating the best candidate experience possible, so don’t worry, you will definitely hear from us. We will review your CV and keep you posted by email at every step of the process!Also, you can check out our webpage, Linkedin, Instagram, and Youtube for more about dLocal!",remote,NaN,"Cape Town, Western Cape, South Africa","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage and Internet Publishing'}]",2022-11-12,https://za.linkedin.com/jobs/view/data-engineer-remote-at-dlocal-3381349974?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=VMjb7r%2F3dGaRbJbbcI3iYw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Turing,"A well-established company that is utilizing state-of-the-art technology to develop an innovative trading platform is looking for a Data Analyst. The selected candidate will work alongside the data steward to offer comments on any data quality concerns that arise while helping implement data quality measures. The company's platform gives users access to the most sophisticated charting tools with configurable indicators along with other additional features. This is an exciting opportunity for developers who enjoy tackling complex problems while working in a fast-paced environment.Job Responsibilities:Take the initiative to organize business units within the organization to gather and combine the necessary business-related dataUse data to analyze, assess, and pinpoint areas for improvement in the present business processesEncourage consultations with the various departments to hear their suggestions on ways to use data to enhance growth, client satisfaction, and internal procedures and practicesWork with business functions to develop ideas for how to lead an organization that is data-driven by providing the function's KPIs, sharing international best practices, and implementing cutting-edge technologies worldwide for similar functionsCollaborate together with data engineers, data stewards, and BI/Reporting Leads to meet business requirements for data science, AI, ML, data quality, data management, reporting, and business intelligenceDefine specific business requirements, and work with the appropriate data team members to translate these into technological requirementsCollaborate closely with corporate partners to establish the initiative pipeline and help prioritize lessons learned and apply them to ongoing effortsJob Requirements:Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a data analyst3+ years of experience working as a Business AnalystExtensive experience working with Data Analytics and related technologiesPrior experience owning and driving workshops to elicit requirementsDemonstrable experience and skills with MS excel and MS PowerPointPrior experience creating and implementing cross-border/global needs and processes while working abroadThorough knowledge of the relevant business unitsBasic knowledge of data management issuesSignificant data quality and metadata management expertiseSome familiarity with Product and Project Management is desirableNice to have prior FinTech experienceIn-depth knowledge of SQL and Power BI is nice to haveExcellent understanding of business architecture ideas and how they're usedExcellent spoken and written English communication skills",remote,NaN,Egypt,"[{'مستوى الأقدمية': 'مستوى المبتدئين'}, {'نوع التوظيف': 'دوام كامل'}, {'المهام الوظيفية': 'تكنولوجيا المعلومات'}, {'المجالات': 'تطوير البرامج'}]",2023-04-16,https://eg.linkedin.com/jobs/view/data-analyst-at-turing-3569022334?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=3NaonYQzz0Ubxe9%2BT74gPg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Turing,"A well-established company that is utilizing state-of-the-art technology to develop an innovative trading platform is looking for a Data Analyst. The selected candidate will work alongside the data steward to offer comments on any data quality concerns that arise while helping implement data quality measures. The company's platform gives users access to the most sophisticated charting tools with configurable indicators along with other additional features. This is an exciting opportunity for developers who enjoy tackling complex problems while working in a fast-paced environment.Job Responsibilities:Take the initiative to organize business units within the organization to gather and combine the necessary business-related dataUse data to analyze, assess, and pinpoint areas for improvement in the present business processesEncourage consultations with the various departments to hear their suggestions on ways to use data to enhance growth, client satisfaction, and internal procedures and practicesWork with business functions to develop ideas for how to lead an organization that is data-driven by providing the function's KPIs, sharing international best practices, and implementing cutting-edge technologies worldwide for similar functionsCollaborate together with data engineers, data stewards, and BI/Reporting Leads to meet business requirements for data science, AI, ML, data quality, data management, reporting, and business intelligenceDefine specific business requirements, and work with the appropriate data team members to translate these into technological requirementsCollaborate closely with corporate partners to establish the initiative pipeline and help prioritize lessons learned and apply them to ongoing effortsJob Requirements:Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a data analyst3+ years of experience working as a Business AnalystExtensive experience working with Data Analytics and related technologiesPrior experience owning and driving workshops to elicit requirementsDemonstrable experience and skills with MS excel and MS PowerPointPrior experience creating and implementing cross-border/global needs and processes while working abroadThorough knowledge of the relevant business unitsBasic knowledge of data management issuesSignificant data quality and metadata management expertiseSome familiarity with Product and Project Management is desirableNice to have prior FinTech experienceIn-depth knowledge of SQL and Power BI is nice to haveExcellent understanding of business architecture ideas and how they're usedExcellent spoken and written English communication skills",remote,NaN,Kenya,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-04-16,https://ke.linkedin.com/jobs/view/data-analyst-at-turing-3569023752?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=QfDlUW%2BtEMKV%2F478wj6m7A%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Turing,"A well-established company that is utilizing state-of-the-art technology to develop an innovative trading platform is looking for a Data Analyst. The selected candidate will work alongside the data steward to offer comments on any data quality concerns that arise while helping implement data quality measures. The company's platform gives users access to the most sophisticated charting tools with configurable indicators along with other additional features. This is an exciting opportunity for developers who enjoy tackling complex problems while working in a fast-paced environment.Job Responsibilities:Take the initiative to organize business units within the organization to gather and combine the necessary business-related dataUse data to analyze, assess, and pinpoint areas for improvement in the present business processesEncourage consultations with the various departments to hear their suggestions on ways to use data to enhance growth, client satisfaction, and internal procedures and practicesWork with business functions to develop ideas for how to lead an organization that is data-driven by providing the function's KPIs, sharing international best practices, and implementing cutting-edge technologies worldwide for similar functionsCollaborate together with data engineers, data stewards, and BI/Reporting Leads to meet business requirements for data science, AI, ML, data quality, data management, reporting, and business intelligenceDefine specific business requirements, and work with the appropriate data team members to translate these into technological requirementsCollaborate closely with corporate partners to establish the initiative pipeline and help prioritize lessons learned and apply them to ongoing effortsJob Requirements:Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a data analyst3+ years of experience working as a Business AnalystExtensive experience working with Data Analytics and related technologiesPrior experience owning and driving workshops to elicit requirementsDemonstrable experience and skills with MS excel and MS PowerPointPrior experience creating and implementing cross-border/global needs and processes while working abroadThorough knowledge of the relevant business unitsBasic knowledge of data management issuesSignificant data quality and metadata management expertiseSome familiarity with Product and Project Management is desirableNice to have prior FinTech experienceIn-depth knowledge of SQL and Power BI is nice to haveExcellent understanding of business architecture ideas and how they're usedExcellent spoken and written English communication skills",remote,NaN,Ghana,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-04-16,https://gh.linkedin.com/jobs/view/data-analyst-at-turing-3569021439?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=DPrdV0ARroHKdidtNYMJRg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Customer Data Analyst - CRM,Ithemba Recruitment,"Key purpose:An experienced CRM (Customer Relations Marketing) Manager to head up the implementation of Microsoft Dynamics Software across the Group is sought by a leading hospitality group. The individual should have minimum 5 years related experience and be able to liaise with various department Managers to structure campaigns and communications throughout the groups customer base, to improve customer relations and sales of the groups products and services.Duties and responsibilities:Customer journey development creating and maintain customer satisfaction goals.Create plans to address the business needs which may fluctuate from time to time.Addressing customer concerns and complaints in most effective manner.Creating sales plans to generate and increase revenue.Marketing to optimize data and utilize such to achieve optimum turn-around times.Building long term relationships with key clientsStudy competition to find new ways to retain customersCollaborate with internal teams.Make recommendations based on data interpretation.Collaborate with sales and marketing to identify customer support and technology problems and resolve them. Proactively offer ideas and insights to improve the customers issues and challenges.Maximize utilization of products or services sold to customers.Collaborate with marketing and sales to strategize revenue growth Qualifications and experience:MatricMarketing and sales qualification advantageous5 years related experience be fully computer literate in all Microsoft packages.Experience in Dynamics would be an advantage, alternatively any other CRM system is essential.Ability to take initiative and solve problems independently.Strong communication skills to effectively communicate at all levels.Self-motivatedMust have the ability to multi-task and delegate effectively.Detail oriented, the ability to work with data and numbers and produce effective strategies to optimize sales.Innovative and creative thinking Ability to work as part of a team and independently.Good organizational and time-management skills",remote,NaN,"Durban, KwaZulu-Natal, South Africa","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-03-30,https://za.linkedin.com/jobs/view/customer-data-analyst-crm-at-ithemba-recruitment-3549582403?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=r6AH4vXXqg9Tc65RXR2Y%2Fw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Turing,"A U.S.-based company that is leveraging technology to support businesses in doubling or tripling their growth while maintaining a profit, is looking for a Data Analyst. The selected candidate will be responsible for analyzing and defining metrics that tie back to business performance and initiatives. The private equity company is combining funding with effective operational execution and results-driven go-to-market strategies to help clients achieve their goals. This will be a full-time long-term position.Job Responsibilities:Develop, design, and maintain various databasesWrite queries to draw metrics for marketing, sales, and customer successUse relevant data to prepare reports that can successfully communicate market trends to executive leadershipMake the company’s products more predictive and informed by conducting portfolio-level analysis of changing trendsCreate documentation that can help stakeholders understand the steps of the data analysis process and replicate it if necessaryJob Requirements:Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a Data Analyst/ Data Scientist (or other analytical roles)Expert-level proficiency in SQL and maintained databasesExtensive experience building and maintaining Tableau (or other BI tools) dashboardsShould be curious, data-driven, and numerically inclinedSkills in project management, organization, and process managementGreat English communication skills, both written and verbalExperience with Google Cloud, Git, writing automation scripts with Python, and ETL tools will be a plus",remote,NaN,Ghana,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-04-16,https://gh.linkedin.com/jobs/view/data-analyst-at-turing-3569019780?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=WBRCUDYlq614cSISwalJWw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer,The Tech Galore,"OverviewWe are a leading global software development company that enables disruptive startups and enterprises to bridge the gap between Ideas and Reality through innovative web and mobility solutions.Our Services: IT consulting, Web apps, mobility, AI solutions, Blockchain apps, IoT apps, chatbots, DevOps, Big Data, SharePoint, AR & VR, Quality Assurance, Power BI and more.The RoleYour Responsibilities Will IncludeThe resource needs to be Matillion Certified and should have hands-on experience in Snowflake & PythonExplore ways to enhance data quality and reliabilityIdentify opportunities for data acquisitionDevelop analytical tools and programsCollaborate with data scientists and architects on several projectsIdeal ProfileSkills RequiredExperience required: 4+Previous experience as a data engineer or in a similar roleTechnical expertise with data models, data mining, and segmentation techniquesKnowledge of programming languages (e.g., Java and Python)Hands-on experience with SQL database designGreat numerical and analytical skillsDegree in Computer Science, IT, or similar field; a master’s is a plusData engineering certification (e.g IBM Certified Data Engineer) is a plusWhat's on Offer?A chance to accelerate your careeerGreat work cultureOpportunity within company with a solid track record of success",remote,NaN,Sudan,"[{'مستوى الأقدمية': 'مستوى المبتدئين'}, {'نوع التوظيف': 'دوام كامل'}, {'المهام الوظيفية': 'تكنولوجيا المعلومات'}, {'المجالات': 'تطوير البرامج'}]",2023-03-10,https://sd.linkedin.com/jobs/view/data-engineer-at-the-tech-galore-3554067380?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=yXBBZLxOIjjwMzBqO%2BPAEg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer,The Tech Galore,"OverviewWe are a leading global software development company that enables disruptive startups and enterprises to bridge the gap between Ideas and Reality through innovative web and mobility solutions.Our Services: IT consulting, Web apps, mobility, AI solutions, Blockchain apps, IoT apps, chatbots, DevOps, Big Data, SharePoint, AR & VR, Quality Assurance, Power BI and more.The RoleYour Responsibilities Will IncludeThe resource needs to be Matillion Certified and should have hands-on experience in Snowflake & PythonExplore ways to enhance data quality and reliabilityIdentify opportunities for data acquisitionDevelop analytical tools and programsCollaborate with data scientists and architects on several projectsIdeal ProfileSkills RequiredExperience required: 4+Previous experience as a data engineer or in a similar roleTechnical expertise with data models, data mining, and segmentation techniquesKnowledge of programming languages (e.g., Java and Python)Hands-on experience with SQL database designGreat numerical and analytical skillsDegree in Computer Science, IT, or similar field; a master’s is a plusData engineering certification (e.g IBM Certified Data Engineer) is a plusWhat's on Offer?A chance to accelerate your careeerGreat work cultureOpportunity within company with a solid track record of success",remote,NaN,"Congo, Margibi County, Liberia","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-03-14,https://lr.linkedin.com/jobs/view/data-engineer-at-the-tech-galore-3558709403?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=Y1%2ByF2X3Ru6BvccD0ZXF5w%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Engineer (Remote),Data2Bots,"Data2Bots is an IT Consulting Company and We are seeking a highly skilled and experienced Data Engineer to join our Data2Bots Solutions Team. As a Data Engineer, you will be responsible for building robust and scalable data pipelines, creating fit-for-purpose datasets, and working with cloud-based technologies, preferably AWS. You will collaborate with cross-functional teams and business stakeholders to deliver high-quality data solutions that meet business requirements.ResponsibilitiesImplement DevOps practices, CI/CD pipelines, and Infrastructure as Code for efficient and automated data workflows.Preferred; Terraform (1.5 years of experience)Github WorkflowsCloud Native CI/CD pipelinesAWS (Codepipeline, Codebuild and Codecommit).Working with or building production-grade end-to-end data platforms.Architecting scalable and maintainable cloud infrastructure, with specific emphasis on the data domain.Technical implementation and deployment of architected cloud infrastructure.Follow software development standards and best practices, including Test Driven Development (TDD), Keep it simple, stupid (KISS), you aren't gonna need it (YAGNI), and don't repeat yourself (DRY).Apply data warehousing concepts and data warehouse modelling techniques to design and optimise data solutions.Work with cloud data warehouse solutions such as Redshift, BigQuery, or Snowflake to build scalable and performant data solutions.Utilise data flow orchestration tools such as Apache Airflow to schedule and manage data workflows.Leverage distributed computing and container orchestration technologies like Kubernetes for efficient and scalable data processing.Explore and implement data streaming solutions like Kafka for real-time data processing.Design and develop microservices and event-driven architecture for efficient data integration and processing.Core knowledge of Data Engineering frameworks such as Spark, Kafka, and Airflow is a plusAttention to detailLeadership skillsRequirements And SkillsBachelor's degree in computer science, an engineering discipline, or a related field.Minimum of 4 years of professional IT industry experience.Minimum of 4 years of software engineering experience.Minimum of 2 years of cloud computing experience, preferably with AWS.Proficiency in ETL development using Python and SQL.Minimum of 1.5 with DevOps, CI/CD, and Infrastructure as Code.Preferred Terraform.Good understanding of software development standards and best practices.Knowledge of data warehousing concepts and data warehouse modelling.Experience working with at least one Cloud Data Warehouse Solution such as Redshift, BigQuery, or Snowflake.Experience with data flow orchestration tools such as Apache Airflow is a plus.Experience with distributed computing and container orchestration (Kubernetes) is a plus.Experience with data streaming solutions such as Kafka is a plus.Experience with microservices and event-driven architecture is a plus.Soft SkillsExcellent understanding of Agile Methodology and experience with Scrum rituals.Ability to work independently, think proactively, and pay attention to details, while providing technical leadership to a team.Demonstrated experience in leading data engineering projects from conception to finished product, and ability to drive technical decisions.Adaptability to a fast-paced technical environment, with a strong sense of urgency and ability to meet tight deadlines.Energetic, motivated, and a team player, with excellent communication skills in English (both written and spoken).Ability to effectively communicate and collaborate with cross-functional teams and business stakeholders.Ability to communicate effectively with cross-functional teams and business stakeholdersJoin our team of skilled engineers and contribute to the development of cutting-edge software solutions. Apply now to be a part of Data2Bots and make a significant impact in the data space.",remote,NaN,"Lagos, Lagos State, Nigeria","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'IT Services and IT Consulting'}]",2023-04-19,https://ng.linkedin.com/jobs/view/data-engineer-remote-at-data2bots-3575680076?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=yyO9vliH1FuCNU9n7fNB1w%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
CRM BI Analyst,PEGAfrica,"Who We Are, And What We DoPEG delivers Pay-As-You-Go (PAYG) asset-based financing to consumers who lack both access to reliable electricity and formal banking services. PEG’s anchor product - a basic solar home system that includes six lights, a phone charger, a radio, and a TV - allows consumers living on $5-10 per day to access clean light for working and studying after hours, avoid harmful air pollution from kerosene based lighting solutions, and also build credit for additional products and services over time.To date, PEG has raised over $50 million and has over 600full time staff across Ghana, Ivory Coast, Senegal and Mali. PEG has also won numerous awards, including the prestigious 2017 Ashden International Award for excellence in sustainable energy, and was named as one of the “fastest growing companies in Africa” by the London Stock Exchange.About The RoleWe are looking for a seasoned CRM Analyst to help design and build strategic and operational reports as we scale our ERP and CRM across all our markets.You will be our CRM reporting Champion, leveraging our technology stacks to improve reporting efficiency.As a CRM BI Analyst, you’ll work closely with the Product team and other key business stakeholders, to build reports and dashboards for users within the organisation. You’ll work directly with end users to build relationships to understand their needs and identify opportunities to improve visibility on key business performance and metrics. If you are a creative thinker and have a knack for creating insightful reports and appealing dashboards with visual best practices that resonate with viewers, then we’d love to meet with you.RequirementsCandidate Attributes -You AreCommitted to high product standards with an eye on delivery timeFamiliar with CRM databases .Seeing through a project from conception to finished productIndependent at work with minimum supervisionGood at Communication, Teamwork and Drive scalable solutions to productionFlexible, Quick-learner, and Self-motivatedVisionary, Creative and EntrepreneurialAble to construct a visual narrative from the dashboards you buildFluent in EnglishResponsibilitiesLeverage data and analytics to facilitate data-driven decision-making across PEG’s CRM. Design, build and maintain real-time operational and strategic reports and dashboards in Tableau to disseminate data across all levels of the organization.Build exception reporting on CRM usage that allows developers and product teams to gain insights into how the system is being used. Work alongside key stakeholders and engineering team to deliver cutting edge analytics projects in areas such as forecasting, segmentation and customer value managementProvide analysis support for cross-functional strategic projects spanning Credit, Commercial, Customer Experience, Operations and Finance.Interpret stakeholders functional and reporting needs and turn them into data requirements for report development.Participate in cross-functional process improvements for Master Data across all data domains. Assist in identifying and resolving gaps in data quality and governance with emphasis on root-cause analysis, people, and process.Manage multiple tasks with limited supervision within targeted timelines and thrive in a demanding, quickly changing environment.Build and implement QA processes for data validation and functionalities. Review processes and systems and identify and opportunities for improvementCommunicate with stakeholders and ensure effective time management across multiple deliverables.QualificationsBachelor's Degree in Statistics, Mathematics, Business Analytics or similar field3 years’ experience in Data Analytics or Business Intelligence solutions required.2+ years of experience creating meaningful analyses and insights from CRM platforms.Strong analytical skills, including a thorough understanding of how to interpret business needs and translate them into analytics application requirementsAbility to communicate complex, analytical topics to both technical and non-technical audiences; ability to translate analytical findings into business actionStrong SQL knowledge and advanced data modelling and analytics using tools such as Tableau, Power BI Ability to multitask, prioritize and work efficientlyAbility to thrive in a fast-paced work environmentGreat attention to detail with an analytical mind-setWillingness to experiment and learn new tools and technologiesHigh level of proficiency with Microsoft Excel Strong experience optimizing UXBonus PointsExperience with Odoo or similar CRM reporting Experience with Tableau French-speaking is advantageousPEG is an equal opportunity employer committed to diversity. All qualified candidates regardless of age, sex, ethnicity, race and religion are encouraged to apply",remote,NaN,"Abidjan, Côte d'Ivoire","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'Renewable Energy Semiconductor Manufacturing'}]",2023-01-31,https://ci.linkedin.com/jobs/view/crm-bi-analyst-at-pegafrica-3501076068?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=aA8YML9lEtYHH5Q8V%2F1b0g%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Intelligence Data Analyst,Turing,Nan,remote,NaN,Ghana,[],2023-04-16,https://gh.linkedin.com/jobs/view/business-intelligence-data-analyst-at-turing-3569018812?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=5n407%2Fcgp3msrsrEIoBz2Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Data Analyst,Turing,Nan,remote,NaN,"Lagos, Lagos State, Nigeria",[],2023-04-13,https://ng.linkedin.com/jobs/view/senior-data-analyst-at-turing-3565595723?refId=d%2Bn8rPLgVC6vfkCDCi7geg%3D%3D&trackingId=7t5%2FP5aeCCDyCU5wNxNBhg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
