title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
Machine Learning Engineer,Moneris,Nan,hybrid,NaN,"Toronto, Ontario, Canada",[],2023-03-24,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-moneris-3575228123?refId=2ngUIW13N1G2N6dvgSoxEw%3D%3D&trackingId=45CAjo6Mdjr0VXkZgv%2B0MQ%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Computer Vision Developer,Osedea,"Who we areWe’re a thriving and agile tech development firm. People are at the center of everything we do. Simply put, we care. Our team personally cares about our clients and the world around them, and we care about our team’s life-long dreams, aspirations, and career development.We strongly believe in the power of community. This is why we seek opportunities to build meaningful relationships with everyone around us. We’re like a family, but with people from all over the world.We celebrate diversity in all its forms. Backgrounds, personalities, career paths, languages... you name it. We actively innovate, learn, and share stories around the topic. We want everyone to feel welcomed and included in all we do.We like having fun and enjoying ourselves. We wake up every day inspired to build a more efficient and enjoyable world.Role overviewAs our new AI Developer, we’ll expect you to be creative when it comes to coding, problem-solving, and modern design. You’ll be ready and eager to collaborate with technical and non-technical teammates to plan, develop, and deliver end-to-end machine learning systems. We expect you to take ownership of your tasks, excel at time management, and be a fast learner, while also focusing on ongoing personal improvement.Your key responsibilitiesUnderstand different business requirementsDevelop comprehensive documentationDevelop AI-enabled software solutionsParticipate in architectural discussionsBridge the gap between Software Engineer and Business AnalystsThe ideal candidate has1-2 years of experience in designing AI applications using Python, with a strong grasp of computer vision, software engineering standard methodologies such as code reusabilityA Bachelor’s degree in Computer Science or Statistics (a Master’s degree in AI would be considered an asset)Experience implementing machine learning models in real-time environments with high availability requirementsExperience with a broad spectrum of machine learning algorithms, including unsupervised, supervised, and reinforcement learning, and a variety of neural network modelsEnglish or French at working-level proficiency (full bilingualism is preferred)Fresh graduates with AI related internships are welcome to applyYou should be comfortable withPython as a programming languageDeep learning frameworks (such as TensorFlow, Keras, and Pytorch)Python libraries (such as Numpy, Panda, Scikit Learn, and OpenCV)Cloud computing platforms (such as AWS, Azure)Agile development methodologiesIt’s a plus if you have experience withBuilding enterprise Computer Vision SystemsDeveloped computer vision models that are deployed in productionExperience working in cross-functional teams to deliver AI/data science end-to-end software solutionsIndustry experience with Object-Oriented Programming and deployment of ML modelsWhat we offer : Non-hierarchical structure Flexible hours of work Work from anywhere up to 8 weeks Opportunity to work from our international offices Competitive SalaryCheck out our careers page to learn more...",hybrid,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage'}]",2022-12-23,https://ca.linkedin.com/jobs/view/computer-vision-developer-at-osedea-3437418344?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=W7DdyFwx7x1yY2Cb%2B7Pkfg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Software Developer,Primate Labs Inc.,"Primate Labs, a small (but mighty!) software company located in Toronto, is looking for enthusiastic developers to join our team and help us build Geekbench ML, a machine learning benchmark that measures the performance of popular neural network accelerators.Our diverse customers, from individual consumers to Fortune 500 hardware companies, rely on us to provide applications that produce accurate and unbiased cross-platform performance assessments.The ideal candidate will thrive in an entrepreneurial environment and enjoy working within a small, tight-knit team.ResponsibilitiesAs a Machine Learning Developer, you will be responsible for researching, designing, and developing machine learning benchmark tests to measure the inference performance of neural network accelerators. The benchmark tests use different machine learning frameworks, including TensorFlow Lite and Core ML. The benchmark tests draw from machine learning applications, including object classification, image segmentation, pose estimation, machine translation, and sentiment analysis. In addition to developing the benchmark tests, you will communicate experimental results from the benchmark tests both internally to project stakeholders and externally to representatives from hardware and platform vendors.QualificationsWe're looking for candidates with the following background and skills:An understanding of neural networks and how they work.Experience with at least one machine learning framework (e.g., TensorFlow, Core ML, ONNX).Experience with C++ and Python.Strong verbal and written communication skills.Self-motivated and able to work independently with minimal supervision.An undergraduate degree in a technical field.The following skills are nice to have but by no means necessary:Experience with Java, Objective-C, or Swift.Experience developing for Android or iOS.Compensation and BenefitsPrimate Labs offers a fun and exciting working environment with minimal bureaucracy. Compensation includes a competitive salary, generous vacation time, and medical and dental benefits.This role is a full-time hybrid role in our Toronto office.",hybrid,"CA$80,000.00
            -
            CA$140,000.00","Toronto, Ontario, Canada",[{'Employment type': 'Full-time'}],2023-04-17,https://ca.linkedin.com/jobs/view/machine-learning-software-developer-at-primate-labs-inc-3566977096?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=Qod1DiYj5saHklDAIppvEQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Machine Learning Developer,Osedea,"Who we areWe’re a thriving and agile tech development firm. People are at the center of everything we do. Simply put, we care. Our team personally cares about our clients and the world around them, and we care about our team’s life-long dreams, aspirations, and career development.We strongly believe in the power of community. This is why we seek opportunities to build meaningful relationships with everyone around us. We’re like a family, but with people from all over the world.We celebrate diversity in all its forms. Backgrounds, personalities, career paths, languages... you name it. We actively innovate, learn, and share stories around the topic. We want everyone to feel welcomed and included in all we do.We like having fun and enjoying ourselves. We wake up every day inspired to build a more efficient and enjoyable world.Role overviewAs our new AI Developer, we’ll expect you to be creative when it comes to coding, problem-solving, and modern design. You’ll be ready and eager to collaborate with technical and non-technical teammates to plan, develop, and deliver end-to-end machine learning systems. We expect you to take ownership of your tasks, excel at time management, and be a fast learner, while also focusing on ongoing personal improvement.Your key responsibilitiesUnderstand different business requirementsDevelop comprehensive documentationDevelop AI-enabled software solutionsParticipate in architectural discussionsInvolve in data cleaning, data analysis, data visualization, pattern recognition processThe ideal candidate has1-2 years experience in designing AI applications using Python, with a strong grasp of machine learning algorithms, statistical models, software engineering standard methodologies such as code reusabilityA Bachelor’s degree in Computer Science or Statistics (a Master’s degree in AI would be considered an asset)Experience implementing machine learning models in real-time environments with high availability requirementsExperience with a broad spectrum of machine learning algorithms, including data classification, regression, time series forecasting and a variety of neural network modelsEnglish or French at working-level proficiency (full bilingualism is preferred)Fresh graduates with AI related internships are welcome to applyYou should be comfortable withPython as a programming languageDeep learning frameworks (such as TensorFlow, Keras, and Pytorch)Data processing frameworks like Pandas, Dask etcPython libraries (such as Numpy, Scikit Learn, and OpenCV)Azure machine learning platformCloud computing platforms (such as AWS, Azure)Agile development methodologiesIt’s a plus if you have experience withBuilding enterprise data processing and machine learning systemsDevelop machine learning training pipeline and deployment process in productionExperience working in cross-functional teams to deliver AI/data science end-to-end software solutionsIndustry experience with Object-Oriented Programming and deployment of ML modelsWhat we offer : Non-hierarchical structure Flexible hours of work Work from anywhere up to 8 weeks Opportunity to work from our international offices Competitive SalaryCheck out our careers page to learn more...",hybrid,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage and Internet Publishing'}]",2023-01-22,https://ca.linkedin.com/jobs/view/machine-learning-developer-at-osedea-3480251614?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=fFIjwg%2FtUPU5bOJMstJURQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
ML Engineer,Pinterest,"2502021About PinterestMillions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. In your role, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping Pinners make their lives better in the positive corner of the internet.Our new progressive work model is called PinFlex, a term that’s uniquely Pinterest to describe our flexible approach to living and working. Visit our PinFlex landing page to learn more. Pinterest is building a world-class shopping experience for our users; one of our top user requests is to be able to purchase the cool things they find on Pinterest. The Shopping Content Mining team in Toronto plays a critical role in this journey. Each Pin at Pinterest links to a URL, this team extracts helpful data like product prices and recipe ingredients from the HTML. The team manages the entire ML lifecycle, from labeling systems to model development to serving and measuring data quality ops. Our team consists of backend, frontend and ML engineers, along with a team of contractors to do labelling.The team’s ML Engineers research and develop ML systems to interpret webpages. This is a unique problem space with lots of possibilities for solutions including graph neural networks, NLP, computer vision and simple linear models. Our models are used to detect erroneous data, classify webpage types, and extract information. ML Engineers on our teams develop end to end solutions, from data gathering to model training and productionization.What You’ll DoDesign and build large scale ML systems that can process billions of webpagesTrain ML models to create representations of HTML pages, classify webpages and extract structured information from webpages.Create NLP systems to extract information from free form text and linkManage lifecycle and productionization of ML solutions, from data gathering to data quality management to measuring impact via experimentsDrive cross-functional collaborations with partner teamsHelp research novel solutions and present results via papers, blog posts or conference talksWhat We’re Looking For2+ years of industry experienceHands-on experience on large scale machine learning systems (full ML stack from modeling to deployment at scale.)Experience with production large scale serving or data systemsNice To HavePhD/Masters in Machine Learning or related areas, publication on top ML conferencesFamiliarity with information extraction techniques for web-pages and free-textsExperience working with shopping data is a plusThis position is not eligible for relocation assistance.Our Commitment To DiversityPinterest is an equal opportunity employer and makes employment decisions on the basis of merit. We want to have the best qualified people in every job. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic under federal, state, or local law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you require an accommodation during the job application process, please notify accessibility@pinterest.com for support.",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting, Software Development, and Technology, Information and Internet'}]",2023-04-21,https://ca.linkedin.com/jobs/view/ml-engineer-at-pinterest-3573074387?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=Y%2Baz086LIg03yKnnPUspxQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Software Engineer - AI,Timbre Games,"Welcome to Timbre!We are Timbre Games (part of the Sumo Digital Group), a new studio in Vancouver, Canada focused on making exciting, innovative game experiences. Timbre’s vision is to change the games industry through the original games we make, as well as how we make them. We’re building an inclusive, supportive culture that allows us to explore fresh, new (and sometimes weird) ideas. We’re searching for more visionary explorers to join our team of diverse voices, coming together to develop games that are accessible to a wide audience.If you’re thinking about your next adventure, send us your resume to talk to our team about how you can add your voice to the games we’re working on.Engineering at Timbre Games An Engineer at Timbre games will focus on creative, innovative and technically sound work. Our engineering team is fully integrated with all areas of game development and collaborates both technically and creatively. Our studio focuses on Unreal Engine 5, pushing everything we do towards technical excellence. We are lifelong learners, leaning on both internal expertise and external inspiration to continue our path of growth and development. We have a keen eye for best practices and elegant code, and ensure knowledge sharing, and mentoring are a priority.We value interdisciplinary collaboration and creative contributions. We're open to applications from individuals with at least one year of professional experience in games or other creative industries.AI Gameplay Engineers craft complex and diverse behaviors for our characters to delight and challenge our players. As An AI Gameplay Engineer At Timbre, You WillCollaborate with the game team to take ideas from prototype to production. Create smart and unpredictable AI that is exciting and fun to play with Develop core AI gameplay features, components, systems and tools Write beautiful and well documented C++ code that conforms to coding standards Communicate across multiple disciplines to mine the best behaviour ideas from the team What You BringA thorough understanding ofUnreal’s AI systems, working with Behaviour Trees, Blackboards and Custom Tasksto develop a range of behaviors. Experience developing AI behaviors on a shipped AAA title, or demonstrable experience with AI in Unreal Engine. An interest in the broader field of behavioral AI is a plus. What You'll GainTimbre aims to foster a workplace environment that empowers our team to do their best creative work. Below are a list of some of the benefits we offer to ensure you reach your full potential. As we continue to grow, we are co-creating more values-driven benefits to support our team. Competitive salary & comprehensive health benefits, including extended health, dental, vision, life and AD&D insurance, short / long-term disability, 24/7 counselling through an employee assistance program and a health spending account available to you from your first day Annual bonus & up to 5% RRSP matching available to you from your first day Flexible paid time off (unlimited), plus holiday closure between Christmas and New Years, as well as National Day for Truth and Reconciliation Work with us in Vancouver or remotely across Canada, utilizing our $500 work from home allowance 1 year gaming subscription and weekly gaming days My Pathway - a Career Development Program to provide a clear path for you to grow at Timbre 8 learning days per year and unlimited access to Udemy online courses A values driven culture with direct access to leadership and industry veterans with a wealth of knowledge to shareTimbre’s Commitment to Diversity and InclusionTimbre Games is located in beautiful Vancouver, BC, Canada and on the traditional, ancestral, and unceded territories of the xʷməθkʷəy̓əm (Musqueam), Sḵwx̱wú7mesh (Squamish), and Sel̓íl̓witulh (Tsleil-Waututh) Nations. Although our roots are in Vancouver, we work with a remote, distributed team across Canada. If you are interested in an opportunity at Timbre Games but are not presently residing in Canada, please note that we may be able to offer assistance in immigrating / relocating under the right conditions.Timbre Games is an equal opportunity employer and considers all candidates for employment regardless of race, color, religion, sex, national origin, citizenship, age, disability, marital status, military or veteran’s status (including protected veterans, as may be required by federal law), sexual orientation or any other category protected by law. We celebrate all backgrounds and attributes that make us unique and amazing - in this world and the ones we create!At Timbre, we try to be mindful and not set unrealistic requirement expectations in order to apply. If you don’t tick all of the boxes of the role that you’re excited about, we encourage you to send your resume to our General Application inbox on our careers page , or, follow Timbre on LinkedIn to stay in touch with our newest openings.Accommodations will be provided as requested by candidates taking part in all aspects of the selection process.If what we’ve shared above resonates with you, connect with us today!",hybrid,NaN,"Vancouver, British Columbia, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Software Development'}]",2023-04-14,https://ca.linkedin.com/jobs/view/software-engineer-ai-at-timbre-games-3001154493?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=semJuPeWR02RRYy5lgr2ug%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Software Engineer (ML/NLP) (Toronto),Cresta,"Who are we?Are you interested in defining how Generative AI will shape the future of work?We are a Silicon Valley Series C startup, spun out of the Stanford AI lab and are co-founded by Sebastian Thrun, co-founder and CEO of Google-X, Waymo, Udacity, Kitty Hawk, and more. Cresta launched in 2020. Since then, we’ve grown revenue and our team by 300% and became officially a Unicorn. We’ve assembled a world-class team of AI and ML experts, go-to-market leaders, top-tier investors, and advisors including Andreessen Horowitz, Greylock Partners, Sequoia Capital, Tiger Global, and former AT&T CEO John Donovan. Our valued customers include brands like Intuit, Porsche, Holiday Inn, and Dropbox and we have been recognized as a startup to watch by Business Insider, Forbes, and Gartner to name a few.We are growing our engineering team in Toronto. Join us to develop great products in an exceptional strong team.Cresta is on a mission to make every knowledge worker 100x as effective, 10x faster, and 10x better. We apply AI to improve Call Center operations using our patented real-time coaching platform. We provide dynamic, live guidance to every agent based on the best practices of the top performers.As an ML software engineer, you will join the a team full of talented experts in frontend, backend, and ML/NLP. We have an in-house product for call analysis, building, evaluating, and deploying conversational AI models, and have labelers and analysts available. We work on a variety of ML problems, including but not limited to text generation, classification, summarization, etc. Our team leverages the latest in cutting edge LLM and GPT technologies to enable a truly market differentiated product suite.You will join a collaborative but highly autonomous working environment in which each member has a defined role with clear expectations, as well as the freedom to pursue individual projects.What you will do:Collaborate with product managers, data scientists, and other cross-functional team members to understand, define, and detail product requirements, ensuring alignment with business objectivesDesign, prototype, and validate ML/NLP models to solve challenging cutting-edge problems, using state-of-the-art techniques (including LLM and ChatGPT!) and best practicesWork with our production teams to build and deploy scalable, high-performing, and reliable ML/NLP pipelines and systems that operate 24x7Actively contribute to the continuous improvement of our ML productivity, by identifying and leveraging opportunities for automation, data improvements, code optimization, and process enhancementsHelp shape the direction of machine learning and artificial intelligence at CrestaWhat we look for:Master's degree or PhD in Computer Science or related technical fieldsMinimum of 3 years of experience in software development, with a strong focus on machine learning and natural language processingProven hands-on experience in developing, deploying, and maintaining ML/NLP models and pipelinesExpertise in programming languages such as Python, Go and ML/NLP libraries such as PyTorch, Tensorflow, TransformersSolid understanding of software development principles, data structures, algorithms, and design patternsExperience with LLMs is a plusExperience with model optimization is a plusFamiliarity with cloud platforms (e.g., AWS, Azure, GCP) and containerization technologies (e.g., Docker, Kubernetes) is a plusStrong problem-solving, communication, and collaboration skills",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage'}]",2023-03-23,https://ca.linkedin.com/jobs/view/software-engineer-ml-nlp-toronto-at-cresta-3534428551?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=wrLNQPo%2B0l7elrXNl2SmxA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Algorithm Developer,Investinu Group,"Algo Developer - Toronto OfficeThe Trading and Execution Services team within QTS is undertaking multiple complex enterprise-wide initiatives as part of the organisation's Global Markets strategy to innovate and improve technology products to further improve and enhance trading revenues. In this role, you will be responsible for facilitating the build-out of a multi-strategy Algorithmic trading framework with emphasis on Equities/Macro products whilst identifying and implementing solutions to optimize performance and maintain low latency. You will work with Traders and Quants within multiple desks (Rates, FX, and Credit) to understand their requirements and formulate solutions.Principal ResponsibilitiesWork with business stakeholders to build new and maintain existing Algos and customisationsDevelop an in-depth understanding of existing algorithmic trading applications and work on migrating them to a new container platformIdentify and implement solutions to optimise performance and maintain low latencyMeet deadlines in support of a fast-moving release cycleLeverage new technologies and approaches with continuous improvement in mindTailor the algorithmic container to meet the demand to house increasingly more sophisticated algorithmic strategiesJob Specifications and QualificationsBasic Qualifications (Legislative Requirement)Proven track record in creating, maintaining and enhancing algorithmic trading enginesOrder management systems and/or smart order routing solutions across multiple asset classesExpert-level knowledge of Java or C++ is essentialOther Required QualificationsWorking knowledge of kdb+ and k programming languageIn-depth understanding of algorithmic trading, model calibration and statistical research strategies used by the Front Office groupThorough understanding of high capacity/low latency infrastructure (Solace, Multicast, Infiniband, Ethernet, SolarFlare)Knowledge of memory management challenges that exist in high throughput low latency trading applicationsExcellent verbal and written communication skillsPreferred QualificationsExperience with database applications and working knowledge of SQLWorking knowledge of C# is also preferredKnowledge of pre and post trade analytics, machine learning and pattern recognition is advantageousUnderstanding of build and deployment managementExperience as a member of a team providing L2 supportAuthorities, Impact and RiskProtects the organisation from the operational risk associated with Electronic Trading and creates a risk-aware culture within the teamKey RelationshipsAlgorithmic TradingMacro development teamsMacro Prod ServicesQA teamWorking ConditionsFront office development on a trading floorWe welcome all qualified persons to apply regardless of race, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering, Finance, and Information Technology'}, {'Industries': 'Banking, Financial Services, and Investment Banking'}]",2023-04-11,https://ca.linkedin.com/jobs/view/algorithm-developer-at-investinu-group-3565254648?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=DNnysSWvZIVyp0J990VnzQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior AI/ML Engineer,TTT Studios,"Company ProfileTTT Studios is a digital innovation studio working for a global client list in multiple industries. Over the past decade, we’ve built multiple applications and patented a portfolio of technologies. This experience has put us in the best position to cater to larger accounts and launch our products. Our culture is essential to our company, and we foster an open and welcoming environment for everyone on our team.We understand that success comes from sweating the details. Carefully considered design—whether in our user interface work, technical architectures, or project management processes—is at the core of everything we do. We expect amazing things from each other, and through tight collaboration, we achieve greatness.Candidates must be based in the Vancouver Area.About the Role - Senior AI/ML EngineerWe are seeking an experienced AI & ML Engineer to join our team and work on exciting projects using state-of-the-art technologies such as Language Model LLMs (e.g., GPT-3), chat GPT APIs, cloud infrastructure (e.g., AWS, GCP), and model training (e.g., TensorFlow, Keras, PyTorch).ResponsibilitiesDesign and develop AI & ML models using cutting-edge tools and techniques, including LLMs and chat GPT APIs.Work closely with the team to identify and solve complex business problems using machine learning and statistical models.Train and optimize models using cloud infrastructure (e.g., AWS, GCP) and other distributed computing systems.Develop and maintain code repositories, documentation, and data pipelines using version control tools such as Git, and CI/CD tools such as Jenkins or TravisCI.Stay up-to-date with the latest research and trends in AI & ML, and bring new ideas and best practices to the team.RequirementsBachelor's or Master's degree in Computer Science, Mathematics, Statistics, or a related field.5+ years of experience in AI & ML, with a proven track record of developing and deploying models in production environments.Proficiency in Python and related AI & ML libraries, such as TensorFlow, Keras, PyTorch, and Scikit-learn.Hands-on experience with LLMs (e.g., GPT-3), chat GPT APIs, and other NLP tools and techniques.Strong understanding of cloud infrastructure (e.g., AWS, GCP) and distributed computing systems, such as Kubernetes or Apache Spark.Excellent communication and collaboration skills, with the ability to work in a team environment and interface with cross-functional teams.If you're passionate about AI & ML and have experience with cutting-edge technologies such as LLMs, chat GPT APIs, cloud infrastructure (e.g., AWS, GCP), and model training (e.g., TensorFlow, Keras, PyTorch), we'd love to hear from you. Join our team and work on cutting-edge projects that will shape the future of AI & ML!Hiring ProcessComplete this application and include your CVIf you’re shortlisted, we’ll schedule a video interview with our HR Manager.We will set up an interview at our office or via video conference. We'll talk about your experience, what you think about patterns, architecture, and some everyday situations while developing an app.We’ll schedule a final interview to give more team members a chance to meet youAfter conducting all interviews, we’ll come to a decision.A Day at TTT StudiosOur work culture is second to none. On your first day, you’ll be introduced to the team, and we’ll walk you through our onboarding process to get you set up with the tools we use company-wide. Once settled in, our PM team will get you up to speed with our operations, standards, project pipeline, and client roster. Soon after you’re equipped with the resources and support you’ll need, you’ll be ready to jump into action.Our clients operate across various industries that span professional services, startups, tourism, logistics, e-commerce, and more. For every project you take on, you’ll encounter intellectually stimulating and impactful challenges that will keep you on your toes. Check out some of our past work here.Our perks include a flexible wellness plan, work flexibility, unlimited vacation, happy hours, Lunch & Learns, yoga and boxing lessons, and a cozy massage chair overlooking Vancouver’s scenic waterfront. The team at TTT is passionate about creating software that makes a positive impact, and management does everything it can to plant the seeds that will propel you to greater heights.More from UsTTT Studios is an award-winning digital innovation studio focused on empowering businesses through technology. We’re ranked #1 in Canada for custom software and mobile application development. Our values are integrity, passion, and excellence. We’re obsessed with delivering quality work, which is why our team consists of designers and engineers of the highest calibre. We also strongly believe in empowering the community by being heavily involved in local and international events as speakers, educators, and sponsors. Whether you’re a developer, designer, management, or co-op student, everyone here contributes to who we are as a company.",hybrid,NaN,"Vancouver, British Columbia, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering, Information Technology, and Management'}, {'Industries': 'IT Services and IT Consulting, Software Development, and Computer and Network Security'}]",2023-04-20,https://ca.linkedin.com/jobs/view/senior-ai-ml-engineer-at-ttt-studios-3574994920?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=CI74jt929MOXAQD0CKdL2w%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Python Machine Learning Developer,Accolite Digital,"Join a team of the top 1%.We believe in attracting and retaining the brightest technical minds from diverse backgrounds and nationalities to come together and create an enriched pool of global talent. Recognized as one of North America's fastest-growing companies, we aim to attract people who are passionate about technology and creating a real impact while working in collaborative environment with the latest technologies.Our mission is to solve our client's most complex digital challenges by engaging the brightest of technical minds. We are looking for candidates who thrive in an innovative and collaborative environment who love solving problems and having fun while doing it.We are seeking a strong Python Developer with experience in Machine learning.Requirements:Bachelor's degree in a related fieldMinimum of 5 years of hands-on professional experience using Python programming language as a Python DeveloperImplementation of Machine learning modelsAPI DevelopmentMemory Management in PythonComputation on large data setsStrong basic fundamental skills such as computer architecture, algorithms, data structures, complexity, etcStrong skills in various Application User Interface (APIs) (web APIs, dynamic and static libraries, etc.)Great teams do amazing things, but truly diverse teams are the ones who can achieve extraordinary results, together. You can build your dream career at Accolite/Xerris in a culture of learning, inclusion, and openness. We encourage applications from everyone regardless of race, religion, colour, national origin, gender, sexual orientation, age, marital status, or disability status.Is this you? If so, come join us to transform the future with the top tech talent to solve real-world business problems.",hybrid,NaN,"Montreal, Quebec, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Software Development'}]",2023-03-29,https://ca.linkedin.com/jobs/view/python-machine-learning-developer-at-accolite-digital-3540972249?refId=Dnwu6GkwCR27zcwnBCe%2Fog%3D%3D&trackingId=guOqc9KmastBh23tHXch%2Bw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
